evidence_id,task_id,subtask_id,tool,evidence_kind,tool_call_id,source_url,query,quality,created_at,snippet,context_text,facets,artifact_sha256,artifact_size_bytes,artifact_workspace_relpath
EV-A74355628D,cowork-76b6d66e,specify-content-architecture,edit_file,artifact,edit_file:3,,content-architecture-spec.md,0.7,2026-03-13T16:59:04.443858,"Edited content-architecture-spec.md: replaced 9 lines with 63 lines --- a/content-architecture-spec.md +++ b/content-architecture-spec.md @@ -266,6 +266,60 @@ | Visual Scaffolding | Reduce linguistic load—more diagrams, fewer words | `cognitive_load_design.linguistic_load` | | Na...","content-architecture-spec.md {""path"": ""content-architecture-spec.md"", ""edits"": [{""old_str"": ""### Asset Management\n\n| Asset Type | Format Requirements | Accessibility Requirements |\n|------------|-------------------|---------------------------|\n| Images | SVG preferred, PNG/JPEG fallback | Alt text mandatory; longdesc for complex diagrams |\n| Video | MP4/H.264, WebM fallback | Captions (VTT), audio description, transcript |\n| Audio | MP3 128kbps minimum | Transcript, adjustable playback speed (0.5-2x) |\n| Interactives | HTML5/Canvas, touch + mouse support | Keyboard operable, screen reader compatible |\n| Math Notation | MathML with MathJax fallback | Screen reader readable, zoomable |"", ""new_str"": ""### Technical Format Specifications\n\n#### Video Content\n| Specification | Requirement | Rationale |\n|---------------|-------------|-----------|\n| **Container** | MP4 (primary), WebM (fallback) | Universal browser support |\n| **Video Codec** | H.264/AVC Baseline Profile (primary), H.265/HEVC (optional for high-res) | Hardware decode support on all devices |\n| **Resolution Tiers** | 480p (SD), 720p (HD), 1080p (FHD) | Adaptive bitrate streaming |\n| **Bitrate Limits** | SD: 800kbps max, HD: 2.5Mbps max, FHD: 5Mbps max | Bandwidth-constrained school environments |\n| **Frame Rate** | 24-30fps (standard), 60fps (interactive demonstrations only) | Consistent playback performance |\n| **Audio Track** | AAC-LC 128kbps stereo 48kHz | Clear narration quality |\n| **Duration Limit** | 10 minutes maximum per video asset | Attention span constraints |\n| **Captions** | WebVTT (.vtt) format, UTF-8 encoding | WCAG 1.2.2 compliance |\n| **Thumbnail** | JPG/PNG 640x360 minimum | Preview images for content selection |\n\n#### Audio Content\n| Specification | Requirement | Rationale |\n|---------------|-------------|-----------|\n| **Container** | MP3 (primary), OGG Vorbis (fallback), AAC (optional) | Maximum compatibility |\n| **Codec** | MP3 CBR 128kbps minimum, 192kbps preferred | Clear speech reproduction |\n| **Sample Rate** | 44.1kHz or 48kHz | CD-quality baseline |\n| **Channels** | Stereo (music), Mono (speech acceptable) | Bandwidth optimization |\n| **Transcript Format** | HTML with semantic markup, plain text fallback | Screen reader accessibility |\n| **Playback Speed** | Supported range 0.5x - 2.0x without pitch distortion | Accessibility for cognitive differences |\n\n#### Text Content\n| Specification | Requirement | Rationale |\n|---------------|-------------|-----------|\n| **Markup** | Markdown (CommonMark spec) with extended syntax for math | Authoring simplicity, portability |\n| **Math Notation** | MathML 3.0 (canonical), LaTeX (authoring), MathJax rendering | Accessibility + typographic quality |\n| **Character Encoding** | UTF-8 exclusively | International character support |\n| **Reading Level** | Flesch-Kincaid grade level stored in metadata | Content matching |\n| **Structure** | Semantic HTML5 output (h1-h6, article, section) | Screen reader navigation |\n| **Font Support** | OpenDyslexic font option for all text content | Dyslexia accommodation |\n\n#### Interactive Content\n| Specification | Requirement | Rationale |\n|---------------|-------------|-----------|\n| **Runtime** | HTML5 Canvas, WebGL (optional for 3D), WebAssembly (computation) | Cross-platform compatibility |\n| **Input Methods** | Touch (primary for K-5), Mouse, Keyboard, Stylus | Device diversity in schools |\n| **Touch Targets** | Minimum 44x44 CSS pixels | WCAG 2.5.5 compliance |\n| **Packaging** | SCORM 2004 4th Edition or xAPI (Experience API) | LMS interoperability |\n| **State Persistence** | JSON-serializable state, auto-save every 30 seconds | Interruption recovery |\n| **Responsive** | Fluid layouts supporting 320px - 2560px widths | Device diversity |\n| **Offline Capability** | Service Worker caching for core interactions | Connectivity interruptions |\n\n#### Document Assets (PDF, etc.)\n| Specification | Requirement | Rationale |\n|---------------|-------------|-----------|\n| **PDF Standard** | PDF/A-1a (archival) or PDF/UA (universal accessibility) | Long-term preservation |\n| **Source Preservation** | Native source files retained (Word, InDesign) | Future editing |\n| **Text Layer** | Selectable text, not scanned images | Screen reader accessibility |\n| **Tagging** | PDF tags for heading structure | Navigation assistance |\n\n### Asset Management\n\n| Asset Type | Format Requirements | Accessibility Requirements |\n|------------|-------------------|---------------------------|\n| Images | SVG preferred, PNG/JPEG fallback | Alt text mandatory; longdesc for complex diagrams |\n| Video | MP4/H.264, WebM fallback | Captions (VTT), audio description, transcript |\n| Audio | MP3 128kbps minimum | Transcript, adjustable playback speed (0.5-2x) |\n| Interactives | HTML5/Canvas, touch + mouse support | Keyboard operable, screen reader compatible |\n| Math Notation | MathML with MathJax fallback | Screen reader readable, zoomable |""}]} Edited content-architecture-spec.md: replaced 9 lines with 63 lines --- a/content-architecture-spec.md +++ b/content-architecture-spec.md @@ -266,6 +266,60 @@ | Visual Scaffolding | Reduce linguistic load—more diagrams, fewer words | `cognitive_load_design.linguistic_load` | | Na...","{""artifact_path"": ""content-architecture-spec.md"", ""context"": ""content-architecture-spec.md {\""path\"": \""content-architecture-spec.md\"", \""edits\"": [{\""old_str\"": \""### Asset Management\\n\\n| A""}",,0,content-architecture-spec.md
EV-7E239474C6,cowork-76b6d66e,specify-content-architecture,edit_file,artifact,edit_file:4,,content-architecture-spec.md,0.7,2026-03-13T16:59:11.444306,"Edited content-architecture-spec.md: replaced 1 lines with 1 lines (fuzzy match used) --- a/content-architecture-spec.md +++ b/content-architecture-spec.md @@ -542,4 +542,4 @@ - ✅ Includes difficulty_index, standards_alignment, prerequisite_ids - ✅ Multimodal content format speci...","content-architecture-spec.md {""path"": ""content-architecture-spec.md"", ""edits"": [{""old_str"": ""- ✅ **Explicitly excludes** learning_type_tags (per evidence-based decision)"", ""new_str"": ""- ✅ learning_type_tags included with evidence-based caveats (Pashler et al. 2008)""}]} Edited content-architecture-spec.md: replaced 1 lines with 1 lines (fuzzy match used) --- a/content-architecture-spec.md +++ b/content-architecture-spec.md @@ -542,4 +542,4 @@ - ✅ Includes difficulty_index, standards_alignment, prerequisite_ids - ✅ Multimodal content format speci...","{""artifact_path"": ""content-architecture-spec.md"", ""context"": ""content-architecture-spec.md {\""path\"": \""content-architecture-spec.md\"", \""edits\"": [{\""old_str\"": \""- ✅ **Explicitly excludes**""}",,0,content-architecture-spec.md
EV-ART-4658BB3B14,cowork-76b6d66e,specify-content-architecture,read_file,artifact,read_file:0,,content-metadata-schema.csv,1.0,2026-03-13T16:58:09.207479,read_file:content-metadata-schema.csv,read_file mutated content-metadata-schema.csv,"{""artifact_path"": ""content-metadata-schema.csv""}",ef85cf025f6dae91dbcdc46a01a5fe29ab784128e83a67225964b53cec85cdee,6986,content-metadata-schema.csv
EV-ART-D1BC14D64F,cowork-76b6d66e,specify-content-architecture,read_file,artifact,read_file:1,,content-architecture-spec.md,1.0,2026-03-13T16:58:09.214382,read_file:content-architecture-spec.md,read_file mutated content-architecture-spec.md,"{""artifact_path"": ""content-architecture-spec.md""}",10cd7c5edb4a0f42ccd53eb7aff46b7ca47f4439c527612c4ed938d28c0f8c3e,25601,content-architecture-spec.md
EV-ART-2B839B5186,cowork-76b6d66e,specify-content-architecture,edit_file,artifact,edit_file:2,,content-metadata-schema.csv,1.0,2026-03-13T16:59:04.432448,edit_file:content-metadata-schema.csv,edit_file mutated content-metadata-schema.csv,"{""artifact_path"": ""content-metadata-schema.csv""}",ef85cf025f6dae91dbcdc46a01a5fe29ab784128e83a67225964b53cec85cdee,6986,content-metadata-schema.csv
EV-ART-59E7561B8D,cowork-76b6d66e,specify-content-architecture,edit_file,artifact,edit_file:3,,content-architecture-spec.md,1.0,2026-03-13T16:59:04.443858,edit_file:content-architecture-spec.md,edit_file mutated content-architecture-spec.md,"{""artifact_path"": ""content-architecture-spec.md""}",10cd7c5edb4a0f42ccd53eb7aff46b7ca47f4439c527612c4ed938d28c0f8c3e,25601,content-architecture-spec.md
EV-384B576DFB-2,cowork-76b6d66e,specify-content-architecture,read_file,artifact,read_file:0,,content-metadata-schema.csv,0.7,2026-03-13T16:59:54.904488,"Field_Name,Data_Type,Required,Cardinality,Description,Example_Value,Validation_Rules,Standards_Source,Usage_Context content_module_id,UUID,Yes,Single,System-generated unique identifier for the content module,cm-7f8a9b2c-1d2e-3f4a-5b6c-7d8e9f0a1b2c,Must be RFC 4122 compliant UUID,...","content-metadata-schema.csv {""path"": ""content-metadata-schema.csv""} Field_Name,Data_Type,Required,Cardinality,Description,Example_Value,Validation_Rules,Standards_Source,Usage_Context content_module_id,UUID,Yes,Single,System-generated unique identifier for the content module,cm-7f8a9b2c-1d2e-3f4a-5b6c-7d8e9f0a1b2c,Must be RFC 4122 compliant UUID,...","{""artifact_path"": ""content-metadata-schema.csv"", ""context"": ""content-metadata-schema.csv {\""path\"": \""content-metadata-schema.csv\""} Field_Name,Data_Type,Required,Cardinality,Descriptio""}",,0,content-metadata-schema.csv
EV-D42AD8256A,cowork-76b6d66e,specify-content-architecture,write_file,artifact,write_file:1,,content-metadata-schema.csv,0.5,2026-03-13T17:00:48.838219,Wrote 6959 bytes to content-metadata-schema.csv,"content-metadata-schema.csv {""path"": ""content-metadata-schema.csv"", ""content"": ""Field_Name,Data_Type,Required,Cardinality,Description,Example_Value,Validation_Rules,Standards_Source,Usage_Context\ncontent_module_id,UUID,Yes,Single,System-generated unique identifier for the content module,cm-7f8a9b2c-1d2e-3f4a-5b6c-7d8e9f0a1b2c,Must be RFC 4122 compliant UUID,Internal,All\nlo_id,String,Yes,Single,Learning objective identifier linking to Learning Graph node,CCSS.MATH.4.NF.A.1,Must match valid LearningObjective.lo_id in graph,Conceptual Architecture,Personalization Engine\nstandard_alignment,JSON,Yes,Multiple,\""Aligned educational standards with codes and proficiency levels\"",\""{\""\""CCSS\""\"":[\""\""4.NF.A.1\""\""],\""\""TEKS\""\"":[\""\""4.2.A\""\""]}\"",At least one standard code required,standards-alignment-requirements.csv,Standards Reporting\ntitle,String,Yes,Single,Human-readable title for teacher/learner display,Understanding Equivalent Fractions,\""Max 120 characters, plain text\"",Internal,UX Display\ndescription,Text,Yes,Single,Full learning objective statement addressed by this content,Explain why a fraction a/b is equivalent to...,\""Max 2000 characters, supports simple HTML\"",Internal,Teacher Planning\nprerequisite_lo_ids,String[],No,Multiple,Learning objectives that must be mastered before this content,\""[\""\""3.NF.A.1\""\"",\""\""3.NF.A.2\""\""]\"",All IDs must exist in Learning Graph,conceptual-architecture.md,Adaptive Sequencing\ndifficulty_index,Float,Yes,Single,Calibrated difficulty using IRT (0=easiest; 1=hardest),0.65,\""Range [0.0,1.0], derived from item response theory\"",Requirements Backlog REQ-001,Personalization Engine\ndifficulty_tier,Integer,Yes,Single,Discrete difficulty level within the learning objective (1-5),3,\""Range [1,5], 1=remedial, 3=grade-level, 5=enrichment\"",Internal,Content Selection\ncognitive_complexity,Integer,Yes,Single,Webb's Depth of Knowledge level (1-4),2,\""Range [1,4]: 1=Recall, 2=Skill/Concept, 3=Strategic Thinking, 4=Extended Thinking\"",learning-science-report.md,Content Sequencing\ncognitive_load_design,JSON,Yes,Single,CLT-informed design parameters for this content,\""{\""\""element_interactivity\""\"":\""\""low\""\"",\""\""modality\""\"":\""\""split-source\""\"",\""\""redundancy\""\"":false}\"",Valid CLT parameter schema required,learning-science-report.md,Delivery Optimization\ncontent_type,Enum,Yes,Single,Pedagogical purpose of the content,practice_problem,\""Values: exposition,worked_example,practice_problem,assessment,enrichment,remediation\"",Internal,UX Display\ncontent_format,Enum,Yes,Single,Primary media format for delivery,interactive,\""Values: interactive,video,text,audio,manipulative,mixed\"",Internal,Multimodal Delivery\nmodality_variants,UUID[],No,Multiple,Content module IDs offering same objective in different formats,\""[\""\""cm-abc123\""\"",\""\""cm-def456\""\""]\"",All referenced modules must share same lo_id,Internal,Universal Design\nestimated_duration_minutes,Integer,Yes,Single,Typical time for target learner to complete,7,\""Range [2,30] minutes\"",User Personas,Session Planning\nmastery_criteria,JSON,Yes,Single,Conditions for marking objective mastered via this content,\""{\""\""min_correctness\""\"":0.8,\""\""min_attempts\""\"":3,\""\""time_threshold_seconds\""\"":600}\"",\""min_correctness in [0.6,0.95]\"",Requirements Backlog REQ-003,Mastery Gates\naccessibility_features,Enum[],Yes,Multiple,Available accessibility accommodations,\""[\""\""tts\""\"",\""\""captions\""\"",\""\""dyslexia_font\""\""]\"",Values from controlled vocabulary,regulatory-compliance-report.md,Accommodation Delivery\nlanguage_variants,JSON,No,Multiple,Available language localizations,\""{\""\""en\""\"":\""\""cm-en123\""\"",\""\""es\""\"":\""\""cm-es123\""\"",\""\""zh\""\"":\""\""cm-zh123\""\""}\"",ISO 639-1 codes as keys,User Personas Diego,ELL Support\ncognate_mappings,JSON,No,Multiple,Cross-language cognate pairs for ELL support,\""{\""\""fraction/fraccion\""\"":\""\""visual_icon_id\""\""}\"",Required if language_variants present for ELL,Competitive Analysis Gap,ELL Scaffolding\nhint_sequence,JSON,Yes,Single,Progressive hint structure with content references,\""[{\""\""level\""\"":1,\""\""text\""\"":\""\""Hint 1...\""\""},{\""\""level\""\"":2,\""\""worked_example_id\""\"":\""\""cm-we456\""\""}]\"",\""Max 5 hints, escalating specificity\"",learning-science-report.md,Scaffolding\nassessment_items,UUID[],No,Multiple,Embedded assessment item IDs for mastery verification,\""[\""\""ai-123\""\"",\""\""ai-456\""\""]\"",Required if content_type=assessment,Internal,Mastery Verification\nvisual_assets,UUID[],No,Multiple,Associated visual media asset IDs,\""[\""\""img-123\""\"",\""\""chart-456\""\""]\"",All assets must have alt text per WCAG,regulatory-compliance-report.md,Content Delivery\naudio_assets,UUID[],No,Multiple,Associated audio asset IDs for TTS or narration,\""[\""\""audio-123\""\""]\"",Required if content_format=audio or accessibility_features includes tts,requirements-backlog.csv REQ-005,Multimodal Delivery\ninteractive_elements,JSON,No,Multiple,Interactive component definitions (manipulatives; sims),\""{\""\""manipulative_type\""\"":\""\""fraction_bar\""\"",\""\""config\""\"":\""\""{...}\""\""}\"",Schema validated against component library,Internal,Interactive Delivery\nmetadata_version,Integer,Yes,Single,Content schema version for this module,2,Auto-incremented on curriculum updates,This Specification,Version Management\ncontent_version,String,Yes,Single,Semantic version of the pedagogical content,1.2.3,SemVer format (MAJOR.MINOR.PATCH),This Specification,Version Management\nversion_effective_date,Date,Yes,Single,When this version became the default for new assignments,2026-08-01,\""ISO 8601 date, must be in past or present\"",This Specification,Version Management\nsupersedes_content,UUID,No,Single,Previous content module ID this replaces,cm-old789,Must be different content_module_id,This Specification,Migration\nmigration_rules,JSON,No,Multiple,Rules for migrating student progress from superseded content,\""{\""\""progress_transfer\""\"":\""\""percentage\""\"",\""\""mastery_mapping\""\"":\""\""equivalent\""\""}\"",Required if supersedes_content present,This Specification,Progress Preservation\nauthoring_metadata,JSON,Yes,Single,Creation and modification tracking,\""{\""\""created_by\""\"":\""\""author@district.edu\""\"",\""\""created_at\""\"":\""\""2026-01-15\""\"",\""\""review_status\""\"":\""\""approved\""\""}\"",Audit trail for content quality,regulatory-compliance-report.md,Content Governance\nkeywords,String[],No,Multiple,Search and discovery tags,\""[\""\""fractions\""\"",\""\""equivalence\""\"",\""\""visual\""\""]\"",\""Max 10 tags, lowercase, no spaces\"",Internal,Content Discovery\ninteroperability_ids,JSON,No,Multiple,External system identifiers (LTI; QTI; LOM),\""{\""\""qti_id\""\"":\""\""item-123\""\"",\""\""lom_catalog\""\"":\""\""ADL\""\""}\"",Optional integration identifiers,regulatory-compliance-report.md,LMS Integration\nlearning_type_tags,String[],No,Multiple,Learning modality tags for content discovery and filtering (NOTE: NOT for VARK/MI routing per Pashler et al. 2008 evidence),\""[\""\""visual_representation\""\"",\""\""interactive\""\"",\""\""text_based\""]\"",\""Values from controlled vocabulary: visual_representation; audio_narration; text_based; interactive_manipulative; worked_example; collaborative\"",requirements-backlog.csv REQ-019,Content Discovery\nanalytics_tags,String[],No,Multiple,Tags for A/B testing and efficacy analysis,\""[\""\""exp-group-a\""\"",\""\""strategy-worked-example\""\""]\"",Used for controlled experiments,Implementation Roadmap,Efficacy Measurement\n""} Wrote 6959 bytes to content-metadata-schema.csv","{""artifact_path"": ""content-metadata-schema.csv"", ""context"": ""content-metadata-schema.csv {\""path\"": \""content-metadata-schema.csv\"", \""content\"": \""Field_Name,Data_Type,Required,Cardinalit""}",9c720746eee844dcba97c62ac34df877ae400ba9520fe95fe0102d35105548ab,6959,content-metadata-schema.csv
EV-DBA33A8E0F,cowork-76b6d66e,specify-content-architecture,write_file,artifact,write_file:4,,content-metadata-schema.csv,0.5,2026-03-13T17:01:31.690428,Wrote 6955 bytes to content-metadata-schema.csv,"content-metadata-schema.csv {""path"": ""content-metadata-schema.csv"", ""content"": ""Field_Name,Data_Type,Required,Cardinality,Description,Example_Value,Validation_Rules,Standards_Source,Usage_Context\ncontent_module_id,UUID,Yes,Single,System-generated unique identifier for the content module,cm-7f8a9b2c-1d2e-3f4a-5b6c-7d8e9f0a1b2c,Must be RFC 4122 compliant UUID,Internal,All\nlo_id,String,Yes,Single,Learning objective identifier linking to Learning Graph node,CCSS.MATH.4.NF.A.1,Must match valid LearningObjective.lo_id in graph,Conceptual Architecture,Personalization Engine\nstandard_alignment,JSON,Yes,Multiple,\""Aligned educational standards with codes and proficiency levels\"",\""{\""\""CCSS\""\"":[\""\""4.NF.A.1\""\""],\""\""TEKS\""\"":[\""\""4.2.A\""\""],\""\""NGSS\""\"":[\""\""5-PS1-1\""\""]}\"",At least one standard code required,standards-alignment-requirements.csv,Standards Reporting\ntitle,String,Yes,Single,Human-readable title for teacher/learner display,\""Understanding Equivalent Fractions\"",\""Max 120 characters, plain text\"",Internal,UX Display\ndescription,Text,Yes,Single,Full learning objective statement addressed by this content,\""Explain why a fraction a/b is equivalent to...\"",\""Max 2000 characters, supports simple HTML\"",Internal,Teacher Planning\nprerequisite_ids,String[],No,Multiple,Learning objectives that must be mastered before this content,\""[\""\""3.NF.A.1\""\"",\""\""3.NF.A.2\""\""]\"",All IDs must exist in Learning Graph,conceptual-architecture.md,Adaptive Sequencing\ndifficulty_index,Float,Yes,Single,Calibrated difficulty using IRT (0=easiest; 1=hardest),0.65,\""Range [0.0,1.0], derived from item response theory\"",Requirements Backlog REQ-001,Personalization Engine\ndifficulty_tier,Integer,Yes,Single,Discrete difficulty level within the learning objective (1-5),3,\""Range [1,5]: 1=remedial, 3=grade-level, 5=enrichment\"",Internal,Content Selection\ncognitive_complexity,Integer,Yes,Single,Webb's Depth of Knowledge level (1-4),2,\""Range [1,4]: 1=Recall, 2=Skill/Concept, 3=Strategic Thinking, 4=Extended Thinking\"",learning-science-report.md,Content Sequencing\ncognitive_load_design,JSON,Yes,Single,CLT-informed design parameters for this content,\""{\""\""element_interactivity\""\"":\""\""low\""\"",\""\""modality\""\"":\""\""split-source\""\"",\""\""redundancy\""\"":false}\"",Valid CLT parameter schema required,learning-science-report.md,Delivery Optimization\ncontent_type,Enum,Yes,Single,Pedagogical purpose of the content,practice_problem,\""Values: exposition,worked_example,practice_problem,assessment,enrichment,remediation\"",Internal,UX Display\ncontent_format,Enum,Yes,Single,Primary media format for delivery,interactive,\""Values: interactive,video,text,audio,manipulative,mixed\"",Internal,Multimodal Delivery\nmodality_variants,UUID[],No,Multiple,Content module IDs offering same objective in different formats,\""[\""\""cm-abc123\""\"",\""\""cm-def456\""\""]\"",All referenced modules must share same lo_id,Internal,Universal Design\nlearning_type_tags,String[],No,Multiple,\""Learning modality tags for content discovery (NOT for VARK/MI routing per Pashler et al. 2008)\"",\""[\""\""visual_representation\""\"",\""\""interactive\""\"",\""\""text_based\""\""]\"",\""Values from controlled vocabulary: visual_representation, audio_narration, text_based, interactive_manipulative, worked_example, collaborative\"",requirements-backlog.csv REQ-019,Content Discovery\nestimated_duration_minutes,Integer,Yes,Single,Typical time for target learner to complete,7,\""Range [2,30] minutes\"",User Personas,Session Planning\nmastery_criteria,JSON,Yes,Single,Conditions for marking objective mastered via this content,\""{\""\""min_correctness\""\"":0.8,\""\""min_attempts\""\"":3,\""\""time_threshold_seconds\""\"":600}\"",\""min_correctness in [0.6,0.95]\"",Requirements Backlog REQ-003,Mastery Gates\naccessibility_features,Enum[],Yes,Multiple,Available accessibility accommodations,\""[\""\""tts\""\"",\""\""captions\""\"",\""\""dyslexia_font\""\""]\"",Values from controlled vocabulary,regulatory-compliance-report.md,Accommodation Delivery\nlanguage_variants,JSON,No,Multiple,Available language localizations,\""{\""\""en\""\"":\""\""cm-en123\""\"",\""\""es\""\"":\""\""cm-es123\""\"",\""\""zh\""\"":\""\""cm-zh123\""\""}\"",ISO 639-1 codes as keys,User Personas Diego,ELL Support\ncognate_mappings,JSON,No,Multiple,Cross-language cognate pairs for ELL support,\""{\""\""fraction/fraccion\""\"":\""\""visual_icon_id\""\""}\"",Required if language_variants present for ELL,Competitive Analysis Gap,ELL Scaffolding\nhint_sequence,JSON,Yes,Single,Progressive hint structure with content references,\""[\""\""level\""\"":1,\""\""text\""\"":\""\""Hint 1...\""\"",[\""\""level\""\"":2,\""\""worked_example_id\""\"":\""\""cm-we456\""\""]]\"",\""Max 5 hints, escalating specificity\"",learning-science-report.md,Scaffolding\nassessment_items,UUID[],No,Multiple,Embedded assessment item IDs for mastery verification,\""[\""\""ai-123\""\"",\""\""ai-456\""\""]\"",Required if content_type=assessment,Internal,Mastery Verification\nvisual_assets,UUID[],No,Multiple,Associated visual media asset IDs,\""[\""\""img-123\""\"",\""\""chart-456\""\""]\"",All assets must have alt text per WCAG,regulatory-compliance-report.md,Content Delivery\naudio_assets,UUID[],No,Multiple,Associated audio asset IDs for TTS or narration,\""[\""\""audio-123\""\""]\"",Required if content_format=audio or accessibility_features includes tts,requirements-backlog.csv REQ-005,Multimodal Delivery\ninteractive_elements,JSON,No,Multiple,Interactive component definitions (manipulatives; sims),\""{\""\""manipulative_type\""\"":\""\""fraction_bar\""\"",\""\""config\""\"":\""\""{...}\""\""}\"",Schema validated against component library,Internal,Interactive Delivery\nmetadata_version,Integer,Yes,Single,Content schema version for this module,2,Auto-incremented on curriculum updates,This Specification,Version Management\ncontent_version,String,Yes,Single,Semantic version of the pedagogical content,1.2.3,SemVer format (MAJOR.MINOR.PATCH),This Specification,Version Management\nversion_effective_date,Date,Yes,Single,When this version became the default for new assignments,2026-08-01,\""ISO 8601 date, must be in past or present\"",This Specification,Version Management\nsupersedes_content,UUID,No,Single,Previous content module ID this replaces,cm-old789,Must be different content_module_id,This Specification,Migration\nmigration_rules,JSON,No,Multiple,Rules for migrating student progress from superseded content,\""{\""\""progress_transfer\""\"":\""\""percentage\""\"",\""\""mastery_mapping\""\"":\""\""equivalent\""\""}\"",Required if supersedes_content present,This Specification,Progress Preservation\nauthoring_metadata,JSON,Yes,Single,Creation and modification tracking,\""{\""\""created_by\""\"":\""\""author@district.edu\""\"",\""\""created_at\""\"":\""\""2026-01-15\""\"",\""\""review_status\""\"":\""\""approved\""\""}\"",Audit trail for content quality,regulatory-compliance-report.md,Content Governance\nkeywords,String[],No,Multiple,Search and discovery tags,\""[\""\""fractions\""\"",\""\""equivalence\""\"",\""\""visual\""\""]\"",\""Max 10 tags, lowercase, no spaces\"",Internal,Content Discovery\ninteroperability_ids,JSON,No,Multiple,External system identifiers (LTI; QTI; LOM),\""{\""\""qti_id\""\"":\""\""item-123\""\"",\""\""lom_catalog\""\"":\""\""ADL\""\""}\"",Optional integration identifiers,regulatory-compliance-report.md,LMS Integration\nanalytics_tags,String[],No,Multiple,Tags for A/B testing and efficacy analysis,\""[\""\""exp-group-a\""\"",\""\""strategy-worked-example\""\""]\"",Used for controlled experiments,Implementation Roadmap,Efficacy Measurement\n""} Wrote 6955 bytes to content-metadata-schema.csv","{""artifact_path"": ""content-metadata-schema.csv"", ""context"": ""content-metadata-schema.csv {\""path\"": \""content-metadata-schema.csv\"", \""content\"": \""Field_Name,Data_Type,Required,Cardinalit""}",82b399214bb74ed55c9ad492f982c97d5c050e068bed0e7f9ca41e5207281022,6955,content-metadata-schema.csv
EV-CF53554F57-2,cowork-76b6d66e,specify-content-architecture,read_file,artifact,read_file:5,,content-architecture-spec.md,0.7,2026-03-13T17:01:36.104499,--- author: Educational Technology Research Team classification: Technical Specification date: '2026-03-13' version: '1.0' --- # Content Architecture Specification: Adaptive K-12 Learning Platform ## Executive Summary This document specifies the content architecture for the adapt...,"content-architecture-spec.md {""path"": ""content-architecture-spec.md"", ""line_start"": 1, ""line_end"": 100} --- author: Educational Technology Research Team classification: Technical Specification date: '2026-03-13' version: '1.0' --- # Content Architecture Specification: Adaptive K-12 Learning Platform ## Executive Summary This document specifies the content architecture for the adapt...","{""artifact_path"": ""content-architecture-spec.md"", ""line_end"": ""100"", ""line_start"": ""1""}",,0,content-architecture-spec.md
